"";"Run No.";"Current Normal Cost";"Current Salary";"Current AAL";"Current ARC";"Expected value of annuity";"Retirement Annuity";"Replacement Rate";"Entry Age";"Retirement Age";"Current Age";"Funding Level(%)";"Discount Rate(%)";"Salary growth rate(%)";"Inflation Rate(%)";"Payroll Growth Rate(%)";"COLA (%)";"AFC";"Benefit Factor(%)";"Cost Method";"Mortality Table";"Vesting Period";"Amortization Period"
"121";30;1,82408682513122;3,73345632234157;49,2503442785429;1,82408682513122;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"122";30;1,95085363712731;3,92012913845865;54,6239018395647;1,95085363712731;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"123";30;2,086420329623;4,11613559538158;60,506189559067;2,086420329623;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"124";30;2,23141728532444;4,32194237515066;66,9425185597333;2,23141728532444;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"125";30;0;0;60,9109416453357;0,775025241133658;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"126";30;0;0;54,8927196915073;0,69844993635311;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"127";30;0;0;49,3421220202511;0,627824640102569;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"128";30;0;0;44,2298659407903;0,562776762107327;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"129";30;0;0;39,5284321932179;0,502956149825506;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"130";30;0;0;35,2120282941184;0,448034622061109;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"131";30;0;0;31,2565645094749;0,397705663245489;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"132";30;0;0;27,6396237326323;0,35168404016731;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"133";30;0;0;24,3403416245955;0,309704276888687;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"134";30;0;0;21,3391619887846;0,271517542155982;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"135";30;0;0;18,6175660771963;0,236888205116194;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"136";30;0;0;16,1578792600156;0,205591375398824;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"137";30;0;0;13,9431669053488;0,177411578299123;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"138";30;0;0;11,9571815563911;0,152142082665218;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"139";30;0;0;10,184381526308;0,129585137497681;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"140";30;0;0;8,60993048202073;0,109551966653649;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"141";30;0;0;7,21959235851836;0,0918614317461611;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"142";30;0;0;6,00000659761273;0,0763435342568609;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"143";30;0;0;4,93815772778348;0,0628326665185367;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"144";30;0;0;4,02130779446684;0,0511667519643078;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"145";30;0;0;3,23697095319464;0,0411869218530531;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"146";30;0;0;2,57292462795798;0,0327376572474079;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"147";30;0;0;2,01722739034836;0,0256670165063172;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"148";30;0;0;1,55822666551494;0,019826733334931;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"149";30;0;0;1,1845685460115;0,0150723416550926;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"150";30;0;0;0,885218454802237;0,0112634385195325;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"151";30;0;0;0,64952781826981;0,00826453245311348;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"152";30;0;0;0,467183995143515;0,00594440635310084;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"153";30;0;0;0,328655773773983;0,00418178595567083;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"154";30;0;0;0,225348352687654;0,00286731179428739;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"155";30;0;0;0,149725968766579;0,00190509950942737;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"156";30;0;0;0,0953767975186277;0,00121356563367283;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"157";30;0;0;0,0570094318218897;0,000725382787577317;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"158";30;0;0;0,0303869980545945;0,000386641379339002;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"159";30;0;0;0,012214611847766;0,000155417602108172;54,8927196915073;6,48291356272599;150;35;65;25;0,854;0,07;0,05;0,02;0,03;0;1;0,05;"PUC";"RP2000_Employee_total";5;30
"160";31;0;0;54,3722885962917;0,373714536437551;65,7881431190567;4,23294367612423;125;35;60;65;0,854;0,03;0,05;0,02;0,03;0;1;0,05;"EAN";"RP2014_Employee_total";5;30
"161";32;0;0;33,8095427439364;0,302268442520686;63,9616014083421;4,50497719261293;138,9;35;65;75;0,854;0,04;0,04;0,02;0,02;0,02;5;0,05;"PUC";"RP2010_Employee_total";5;30
"162";33;0;0;14,8972251090286;0,14236216866065;26,7911014776238;1,9753113055623;94,34;30;55;65;0,854;0,07;0,03;0,02;0,01;0,02;5;0,04;"PUC";"RP2014_Employee_total";5;30
"163";34;1,02193156318758;2,42726247118966;30,6579468956273;1,02193156318758;73,0658157119699;7,82889070079777;240;25;65;55;0,854;0,08;0,03;0,02;0,01;0,02;1;0,06;"PUC";"RP2000_Employee_total";5;30
"164";35;0,294090710852087;1;0;3,31552249537635;48,3688154898981;3,91444535039889;120;25;65;25;0,854;0,04;0,03;0,02;0,01;0,01;1;0,03;"PUC";"RP2000_Employee_total";5;30
"165";36;0,517387995268261;1,79084769654285;5,17387995268261;0,517387995268314;17,9982119180737;1,71842383171989;53,58;35;55;45;0,854;0,09;0,06;0,02;0,04;0,02;5;0,03;"PUC";"RP2000_Employee_total";5;30
"166";37;0,943690204196234;1,2762815625;4,71845102098117;0,943690204196234;69,3114703582458;3,13060082723851;56,75;30;65;35;0,854;0,03;0,05;0,02;0,03;0,04;10;0,02;"PUC";"RP2014_Employee_total";5;30
"167";38;0;0;1,49517724403793;0,0109556457854085;25,7874118317739;1,92428128332771;60;35;55;85;0,854;0,05;0,06;0,02;0,04;0;1;0,03;"PUC";"RP2014_Employee_total";5;30
"168";39;0;0;0,311942731264361;0,00341051876336126;16,810885909897;1,9753113055623;94,34;30;55;85;0,854;0,09;0,03;0,02;0,01;0;5;0,04;"EAN";"RP2000_Employee_total";5;30
"169";40;0,876492153123982;3,20713547221285;19,1726427856353;0,876492153123982;36,648596225494;3,07743536071991;53,58;25;55;45;0,854;0,06;0,06;0,02;0,04;0;5;0,02;"EAN";"RP2014_Employee_total";5;30
"170";41;4,39029155177091;3,20713547221285;90,9841426815161;4,39029155177091;304,091014368967;24,6857230491022;240;25;65;45;0,854;0,03;0,06;0,02;0,04;0;1;0,06;"EAN";"RP2000_Employee_total";5;30
"171";42;0;0;9,44741330604545;0,107579405171347;120,488871978064;6,3074768526236;145,94;25;55;85;0,854;0,06;0,05;0,02;0,03;0,04;10;0,06;"PUC";"RP2000_Employee_total";5;30
"172";43;0,420036215126375;1,34391637934412;6,98648521976734;0,420036215127253;81,5960086538467;7,38592956410203;226,42;25;65;35;0,854;0,07;0,03;0,02;0,01;0,02;5;0,06;"EAN";"RP2014_Employee_total";5;30
"173";44;0,831847552779815;1,62889462677744;11,3083185268661;0,831847552779815;50,8476995289394;3,8897481376356;90;25;55;35;0,854;0,05;0,05;0,02;0,03;0;1;0,03;"EAN";"RP2010_Employee_total";5;30
"174";45;0;0;2,90299545040172;0,041022375613992;12,2046493458157;1,27957154723171;52,72;30;60;75;0,854;0,08;0,03;0,02;0,01;0,01;10;0,02;"PUC";"RP2000_Employee_total";5;30
"175";46;0,935895015236606;1;0;7,87067407548706;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"176";46;0,992048716150803;1,06;0,995405631379569;1,05809423101033;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"177";46;1,05157163911985;1,1236;4,22212137775772;1,05220064402327;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"178";46;1,11466593746704;1,191016;5,60118257780408;1,11467192798993;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"179";46;1,18154589371506;1,26247696;7,10115073268271;1,18154595076766;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"180";46;1,25243864733797;1,3382255776;10,675031249093;1,25243864788133;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"181";46;1,32758496617825;1,418519112256;12,4481671182388;1,32758496618342;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"182";46;1,40724006414894;1,50363025899136;14,3237298416848;1,40724006414899;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"183";46;1,58117493607775;1,68947895900269;18,4773987201944;1,58117493607775;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"184";46;1,67604543224242;1,79084769654285;21,8895106745952;1,67604543224242;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"185";46;1,77660815817696;1,89829855833543;24,5343856754407;1,77660815817696;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"186";46;1,88320464766758;2,01219647183555;27,3058067842504;1,88320464766758;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"187";46;1,99619692652763;2,13292826014569;30,2528243136458;1,99619692652763;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"188";46;2,11596874211929;2,26090395575443;33,451812758971;2,11596874211929;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"189";46;2,24292686664645;2,39655819309969;36,9411318162117;2,24292686664645;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"190";46;2,37750247864524;2,54035168468567;40,6368367922258;2,37750247864524;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"191";46;2,52015262736395;2,69277278576681;44,5155662618567;2,52015262736395;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"192";46;2,67136178500579;2,85433915291282;48,7114698195136;2,67136178500579;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"193";46;2,83164349210614;3,02559950208759;53,803037285924;2,83164349210614;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"194";46;3,0015421016325;3,20713547221285;60,0346391866725;3,0015421016325;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"195";46;3,18163462773045;3,39956360054562;66,4031181457753;3,18163462773045;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"196";46;3,37253270539428;3,60353741657836;72,9810861071328;3,37253270539428;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"197";46;3,57488466771794;3,81974966157306;79,8868715041039;3,57488466771794;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"198";46;3,78937774778102;4,04893464126744;87,2922703749079;3,78937774778102;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"199";46;4,01674041264788;4,29187071974349;95,4383012516326;4,01674041264788;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"200";46;4,25774483740675;4,5493829629281;104,394310857175;4,25774483740675;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"201";46;4,51320952765115;4,82234594070378;113,960797014219;4,51320952765115;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"202";46;4,78400209931022;5,11168669714601;124,283945880735;4,78400209931022;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"203";46;5,07104222526884;5,41838789897477;135,425287723738;5,07104222526884;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"204";46;5,37530475878497;5,74349117291326;147,451599616919;5,37530475878497;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"205";46;0;0;138,107456631429;1,39830725953564;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"206";46;0;0;128,131809398094;1,29730605159822;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"207";46;0;0;118,56852036411;1,20047987864983;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"208";46;0;0;109,413173916633;1,10778403359321;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"209";46;0;0;100,661580078559;1,01917609384276;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"210";46;0;0;92,3099055736943;0,934617248330183;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"211";46;0;0;84,3548439780099;0,854074020248121;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"212";46;0;0;76,7937927192727;0,777520059131967;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"213";46;0;0;69,624853690273;0,704936147068688;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"214";46;0;0;62,8465335579902;0,636307164393827;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"215";46;0;0;56,4573056566015;0,571617653955718;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"216";46;0;0;50,4552613150495;0,510848290884723;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"217";46;0;0;44,8379128609598;0,453973888051738;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"218";46;0;0;39,6020926274282;0,400962373534391;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"219";46;0;0;34,7440302415719;0,351775573146424;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"220";46;0;0;30,2593947579577;0,306369637029273;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"221";46;0;0;26,1430374121255;0,26469243508875;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"222";46;0;0;22,3898553371665;0,22669230193316;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"223";46;0;0;18,9932534401098;0,192302463714055;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"224";46;0;0;15,9448331275981;0,161437886542984;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"225";46;0;0;13,2341805728398;0,13399313274151;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"226";46;0;0;10,848763806131;0,109841318905646;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"227";46;0;0;8,77385612655183;0,0888333404663303;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"228";46;0;0;6,99242694615691;0,0707967665111485;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"229";46;0;0;5,48504168421708;0,0555348262358119;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"230";46;0;0;4,22981002003223;0,0428258850154054;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"231";46;0;0;3,20254743385712;0,032425079970306;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"232";46;0;0;2,37646222088733;0,0240611510524532;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"233";46;0;0;1,72413319894822;0,0174564648955172;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"234";46;0;0;1,2184778414659;0,0123368169457503;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"235";46;0;0;0,833737162421278;0,00844140320293911;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"236";46;0;0;0,546324882584118;0,00553141783952368;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"237";46;0;0;0,335428550992973;0,00339613942178889;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"238";46;0;0;0,183321463874234;0,00185608901949547;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"239";46;0;0;0,0753998819201995;0,000763407022536913;128,131809398094;10,3382841112439;180;35;65;25;0,854;0,05;0,06;0,02;0,04;0,02;1;0,06;"EAN";"RP2000_Employee_total";5;30
"240";47;1,13213001958472;4,29187071974349;28,3032504896179;1,13213001958472;69,5959301478488;8,39502775282031;109,22;30;65;55;0,854;0,08;0,06;0,02;0,04;0;10;0,04;"PUC";"RP2014_Employee_total";5;30
"241";48;0,568549508718058;1;0;2,91342748076622;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"242";48;0,591291489066781;1,04;0,595248961286369;0,636385296221553;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"243";48;0,614943148629452;1,0816;1,86149932672409;0,615810337228582;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"244";48;0,63954087457463;1,124864;2,59476329817849;0,63955755127846;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"245";48;0,665122509557615;1,16985856;3,37898150742455;0,665122830263458;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"246";48;0,69172740993992;1,2166529024;4,77180928156206;0,69172741610734;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"247";48;0,719396506337517;1,265319018496;5,58488717930798;0,719396506456121;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"248";48;0,748172366591017;1,31593177923584;6,4211799431792;0,748172366593298;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"249";48;0,809223231704845;1,42331181242149;8,17675146560696;0,809223231704846;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"250";48;0,841592160973039;1,48024428491834;9,39573970258454;0,841592160973039;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"251";48;0,87525584741196;1,53945405631508;10,4572275221341;0,87525584741196;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"252";48;0,910266081308439;1,60103221856768;11,5468081461923;0,910266081308439;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
